date,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9
2020-01-01 00:00:34,-0.2699549721958987,-1.694668760811561,-3.156177990194484,-10.0,-3.26562984686906,-2.058330774570957,10.0,-4.54438840245146,-1.976241133313976,3.062945178237184
2020-01-01 00:00:36,-6.058888455022504,-9.818562304653394,-7.239978184951454,-10.0,-7.0801446665001215,-6.401486269113962,9.18415432441618,-7.537882139501129,-5.981702495290159,10.0
2020-01-01 00:00:38,2.129765074015437,2.4388566422944105,2.9748666538981032,10.000000000000002,1.6390514312819229,3.43721698008728,-10.0,-0.5794030017986285,4.084742997472848,-6.985111778313607
2020-01-01 00:00:40,8.008713878202512,8.278893305920576,10.0,-10.0,7.453339849870801,7.64378691032721,9.962182663963784,5.898116988785006,9.101922300573456,9.820273261666737
2020-01-01 00:00:42,8.349877433534719,8.190661814501132,10.0,-4.57526367864822,9.346216899320456,9.60823192161383,-9.081327968447264,9.885902652969936,9.221696912307634,-10.0
2020-01-01 00:00:44,7.65717042070069,6.558993456672759,10.000000000000004,-10.0,8.439177875967506,7.911991301908269,-2.5664148463276977,7.557787599742018,9.330552291153746,-2.779060178328596
2020-01-01 00:00:46,-8.002401850697977,-8.732048477260182,-8.148017652653703,10.0,-8.431742497877387,-8.022038828532793,2.8837405427254783,-8.608097263270846,-10.0,1.9653902322406211
2020-01-01 00:00:48,4.125352424198292,2.812513927139104,5.14915178810689,-10.0,3.550800973469068,5.608486372790214,0.1149229904615314,3.942059497178059,10.000000000000002,0.2257020407802237
2020-01-01 00:00:50,1.0519398166549916,1.340870439272245,3.1239923416856836,10.000000000000004,2.2075127235539087,3.2653602866283427,-9.57914078717052,1.6780288564061552,3.7037522661872058,-10.0
2020-01-01 00:00:52,10.0,9.901721478956292,9.70562198650936,4.2802750008606045,9.720263974179815,8.77342699796588,-10.0,7.497107267375935,9.855791057415384,-8.04623643241521
2020-01-01 00:00:54,9.26460063575766,8.385796062539786,10.0,-7.151504240438793,7.708677230202683,9.492379096460828,-6.374679377178241,6.9174178765658025,8.855884675373662,-10.0
2020-01-01 00:00:56,0.8424749820627238,2.3319076334435973,-0.4441845350899704,10.0,1.3903142458523623,2.8892658806069953,-4.894700579372985,3.607866468922479,0.8304328085941499,-10.0
2020-01-01 00:00:58,9.391793541127145,10.0,8.90512563818507,-10.0,8.353112908616843,8.704550962622463,-1.2023123274749792,9.767472593704571,8.743192872045046,-0.5367908476644234
2020-01-01 00:01:00,7.18895844151281,6.765823213153812,10.000000000000004,-10.0,9.162198632421571,8.876357837830332,-3.420347213183373,7.061121446600625,8.087652512629399,-5.338345213699487
2020-01-01 00:01:02,-8.004127569358793,-7.665103483971187,-8.41158564368078,10.0,-5.201357769267878,-7.172797833278682,-2.723976027394011,-10.0,-8.922768627763638,-3.852865112309275
2020-01-01 00:01:04,-1.9266784457569572,-0.0740283966796138,-5.577681413244953,10.0,-5.174903667303774,-4.749819240265337,7.623509889983707,-10.0,0.7449547300135473,7.947870255451445
2020-01-01 00:01:06,-1.0967672223861094,-1.7763710924994704,-2.733481737102389,10.0,-0.8660207000013393,-1.9911491066154667,-8.624887497850427,-0.9408532870313556,-1.958265070330146,-10.0
2020-01-01 00:01:08,8.7309950164712,9.349430829591531,10.0,-10.0,8.393966700214271,9.041890426990497,-4.527303727814216,9.320272689577386,9.362372647586632,-7.055816076785964
2020-01-01 00:01:10,10.0,4.9982414893019325,-4.963864316890096,2.855570216215199,-10.0,-6.476891902815865,-5.991253055187329,3.8742144082852974,6.9037227974888395,-9.159706965850717
2020-01-01 00:01:12,-5.387290373518574,-4.718760283115856,-4.038742665541342,-9.58220973661063,-1.7527322172688358,5.518388838883993,5.455172039857462,1.124335576312717,-10.0,10.0
2020-01-01 00:01:14,1.8744144510556289,-0.2567557876724957,0.65886217753369,-10.0,1.1683641478098763,0.1779334772600997,8.443704442812614,1.6242514126883338,1.1413589360350942,10.0
2020-01-01 00:01:16,-9.692822213152269,-6.889790439495504,-8.142821042140731,-3.896994291672062,-6.137350996146086,-7.260772218931348,9.999999999999998,-5.19018519978964,-10.0,6.76562541970212
2020-01-01 00:01:18,1.4960600497421463,9.999999999999996,6.971829429812828,7.58499373327771,8.003818380722791,8.589948547444042,-10.0,9.449408680036022,7.9685778943481855,-4.114080199800011
2020-01-01 00:01:20,0.7246197445462075,3.9073748470527088,-1.1414505702939586,-10.0,-2.0816651766753456,4.716719305636277,9.11636863999614,4.630631637148202,9.700500464588188,10.0
2020-01-01 00:01:22,-8.842883325936427,-8.878530766108495,-9.189654826131868,1.8236925804028956,-9.153532896966814,-10.0,9.999999999999998,-8.786596909101446,-7.650451962925042,9.161844895621284
2020-01-01 00:01:24,-7.213582539914288,-7.663385520809438,-7.484061752578709,10.000000000000002,-10.0,-7.244479842087063,8.994175153027214,-9.92831505331904,-7.053906621146194,9.197817049742405
2020-01-01 00:01:26,-7.995513296040849,-8.822318648492837,-10.0,-3.6022136705603396,-7.73884460423164,-8.0285684220501,9.999999999999998,-9.092034865349143,-6.680221859091485,9.602288639327863
2020-01-01 00:01:28,0.6906474913279226,-2.833839781239682,-0.9013914245670164,10.000000000000004,-0.3837886037230991,3.830652700441183,-9.278006793017733,1.0722798242256992,2.479622634648276,-10.0
2020-01-01 00:01:30,1.814213893671578,6.357802078475494,2.1836735619493197,-10.0,3.418009112341501,10.000000000000004,-7.9421628583063395,5.51259691970386,9.032879399750012,-9.801785262039637
2020-01-01 00:01:32,-9.60511597444448,-7.487488312150855,-7.610367892425927,-0.3680110908213212,-10.0,-8.005071568318726,9.299422280318751,-7.482568001731449,-7.848784587226092,10.000000000000002
2020-01-01 00:01:34,7.477086389168538,5.8013783408441375,9.958214509045714,-10.0,7.670288604938206,4.606357887703884,7.830587174806898,9.97189841416678,10.0,5.676205721201343
2020-01-01 00:01:36,9.787217197470834,7.877423599830108,10.0,-10.0,9.62331281292822,9.90937960227248,-5.311931700954268,8.257069667615806,8.18262702127928,-4.241759541098059
2020-01-01 00:01:38,-7.506064084521544,-8.233655318868719,-6.06879703356702,-4.400811305369554,-8.040941254855765,-10.0,8.786975891767288,-9.892912924121443,-6.677911201172523,10.000000000000004
2020-01-01 00:01:40,9.262563164301987,7.646043186242618,7.991353911852913,-10.0,10.000000000000002,8.570250754377245,-0.6509862270683557,7.399157565773923,8.29380328546941,-5.8563902686498945
2020-01-01 00:01:42,7.71024347477632,2.5171527679792955,6.920963760919763,-1.6969490737745438,3.0694363051514344,10.0,-10.0,3.762037179602732,0.2318891057892491,-9.001956527983632
2020-01-01 00:01:44,-2.3586330759588297,-6.486258268454131,-4.554872857694136,-10.0,-3.644615498803279,-4.098889489820921,9.15554567879808,-3.1760639468916834,-4.652244794451516,9.999999999999998
2020-01-01 00:01:46,-6.1949671479518535,-7.260502244883394,-5.790658886474841,10.0,-8.487719825877484,-9.688686737745837,-4.330384915308908,-10.0,-8.361010027375634,-2.6441669902907847
2020-01-01 00:01:48,8.985368802066684,9.286963407503343,9.999999999999998,-10.0,8.98779157122667,8.122732644735803,-8.95551215404094,7.442987152850554,9.230806032458045,-8.22209750295157
2020-01-01 00:01:50,-6.818442480583582,-9.05347355793056,-9.541643664420844,3.3115820151359197,-9.511091596114126,-8.894378482711819,10.000000000000002,-10.0,-8.096002951364385,8.151696886553431
2020-01-01 00:01:52,5.2622485771992284,4.641486866346023,7.589527556377847,-6.705933385304385,6.895808825491949,5.330951202255209,-10.0,10.000000000000002,0.1623548564164156,-8.714896118604411
2020-01-01 00:01:54,-8.26893066218945,-7.468152560159327,-8.282315109282461,-1.2205152180236345,-10.0,-6.43034463773942,9.907991755682044,-5.817360683579558,-6.829387744463623,10.000000000000004
2020-01-01 00:01:56,6.157197931254151,5.68941034243589,8.14537091995285,-10.0,7.609674520349635,7.027670080683195,10.000000000000002,4.872617861693727,3.6003585656883823,8.467688006485682
2020-01-01 00:01:58,-8.189493550924,-7.065684785879503,-8.329217395743523,10.0,-10.0,-6.170002125656802,4.145818084808605,-8.985547490720931,-7.500725443186379,2.8882922032413667
2020-01-01 00:02:00,-9.278015170528256,-7.90282834758082,-10.0,1.5791205790507918,-7.898457624129389,-8.346948458498293,9.74944967637962,-9.355113798840035,-9.594180949432255,10.000000000000002
2020-01-01 00:02:02,-8.696697499145229,-10.0,-7.999883712301575,-4.9862132264516115,-7.97172179644441,-8.482243884960052,10.0,-7.988557140299463,-8.572134560940299,9.428585043090138
2020-01-01 00:02:04,10.0,9.9086402265551,9.551261348261566,-7.211926494217618,0.822054801128612,9.138428967753562,2.393625941394216,2.2939093568185456,-4.121324495591903,-10.0
2020-01-01 00:02:06,-2.4930453803131822,-3.59256073250621,-10.0,-1.3007852910476712,-6.0572471163184085,-7.439105598341812,9.304466687933822,-7.596235986594202,-7.1456633869588275,10.0
2020-01-01 00:02:08,-8.999111011798986,-10.0,-8.504668966818254,3.589854627613951,-9.543067476021442,-9.070732341273455,10.0,-7.702681180332973,-9.171715786821489,2.874135412790295
2020-01-01 00:02:10,2.7080728548802955,-0.0500118649193503,1.7649851503782272,-10.0,1.766005947713388,2.6776651132531475,9.999999999999996,1.0633249035929515,1.870035983138646,7.260526800160817
2020-01-01 00:02:12,-2.3360190763499205,-8.884484367602028,-9.428817851072996,10.0,-10.0,-0.964728212011817,-6.400678175868098,-7.071228292720619,-8.086640266146293,-4.166387512610726
2020-01-01 00:02:14,-8.483484768754858,-8.204056685564721,-7.586815581268166,3.0954445711324654,-10.0,-9.221047653651514,8.842716871594003,-8.622527043795738,-9.425590238475175,9.999999999999998
2020-01-01 00:02:16,-9.460996288673243,-9.8674243890377,-9.772183683437197,-2.121385905499718,-8.269579639613653,-9.787120229240168,8.983672162166332,-10.0,-8.855092163538382,10.000000000000002
2020-01-01 00:02:18,-4.418741119965498,-2.430250494862615,-4.177185239893593,10.0,-3.1112938080743016,2.0607027445304036,-7.01222298829945,2.133374434618883,0.1446063325409285,-10.0
2020-01-01 00:02:20,7.906265591766111,7.779382889126287,10.000000000000002,-10.0,6.839287807984829,9.29365879056635,6.599902239904432,8.52284481315715,8.178951995883923,7.337598647631534
2020-01-01 00:02:22,2.7861742677525108,-3.003888256276504,0.680196370841383,-10.0,0.590140488358692,-1.3873555288641235,10.0,-3.9993160363714537,2.4081813088184916,1.8772563266146065
2020-01-01 00:02:24,-7.410011073291795,-2.735214372026701,-7.077066654626337,-7.490177098182423,-7.5292910021602255,-10.0,6.008876477813978,-8.662519948919591,-5.160063545010716,10.000000000000002
2020-01-01 00:02:26,3.81317380681578,5.786805444553959,4.969190847424293,-10.0,5.363203967032948,3.361202900969277,-8.805005294893807,4.827046898784586,10.0,-5.273033118017096
2020-01-01 00:02:28,-7.4862243146632625,-7.757040264259977,-10.0,0.0299557086845304,-7.558174875983924,-7.169835564728427,9.248030815334245,-9.366330601866377,-7.784012499304612,9.999999999999998
2020-01-01 00:02:30,-7.449197747820355,-7.506338807913659,-7.42072982686153,-10.0,-6.128656155722474,-8.85567028523358,8.837372975383555,-8.407181522104217,-9.096481126963724,10.0
2020-01-01 00:02:32,3.9371500758700777,5.0168819787049665,4.500627421686606,-10.0,4.605357495822227,4.246806513599914,9.999999999999998,2.576020100360356,4.688726896215017,9.110746644795022
2020-01-01 00:02:34,-9.02578855799656,-9.256333864044391,-10.0,10.0,-8.791782240733218,-8.959162370330384,-4.11646020160994,-9.910253034594076,-9.727710772818574,-3.151379598274046
2020-01-01 00:02:36,7.75504165678098,8.828536595630123,8.768182965443916,-1.6903887849993833,6.765268193391528,10.000000000000002,-10.0,8.574700790954964,7.357894079092886,-8.96193115880144
2020-01-01 00:02:38,7.748047041414974,5.6854439513888195,8.259642301736523,9.999999999999998,6.388309294048954,6.610399823906359,-8.991006449211678,7.287088005545888,7.962127780521765,-10.0
2020-01-01 00:02:40,4.829887080462088,6.112455518194899,4.847344832199369,9.999999999999998,5.0809258651805695,4.274541473548428,-10.0,4.28952288183591,4.141199581777659,-9.942934646054002
2020-01-01 00:02:42,1.7915399470286983,1.5641161408780135,1.3673317755357548,-10.0,2.388757274602475,1.6581410792917772,10.000000000000004,3.3209470606556097,1.8505427346887071,7.980158163659916
2020-01-01 00:02:44,7.924694002776188,9.94470632792708,9.517248734694869,-3.611017716519515,8.368254871891047,9.999999999999996,-7.998699443481027,9.464482025275805,8.974008240561744,-10.0
2020-01-01 00:02:46,8.653591797097986,10.0,9.872920979246258,8.443044420531358,7.1758588099433265,9.56445339108106,-10.0,7.799447131821203,8.595928427788897,-8.598164532131541
2020-01-01 00:02:48,-6.788636168850019,-5.993249479582728,-8.122367423183674,10.0,-9.3270242653675,-7.942352776858771,6.115298943291814,-10.0,-7.388964017827176,6.120270929019034
2020-01-01 00:02:50,9.155505776857574,7.996601070974795,8.183599212240575,10.0,9.610537451713968,7.628982851808657,-10.0,7.091962197471004,8.481556152579083,-7.084519754626163
2020-01-01 00:02:52,-3.3992267374773704,-3.325621344772234,4.802671690550526,10.0,2.5651652398151876,3.2946854544226607,-10.0,5.406643017134998,1.995375701800655,-8.208350538351102
2020-01-01 00:02:54,-4.071652023550341,0.0427398433475882,1.5298698845153762,-7.496483237035238,10.0,6.648853849783013,-8.17549002429606,-3.719267362277306,8.842413832008983,-10.0
2020-01-01 00:02:56,6.72160451408968,9.197438215836891,7.399371592622277,5.567418088506308,9.254829215474643,9.999999999999996,-9.999999999999998,8.929346572119051,9.75909636765811,-7.738959417830454
2020-01-01 00:02:58,-8.492987452538578,-8.746357858770262,-10.0,9.999999999999998,-7.957074653219368,-9.049334610025891,3.145517362714844,-9.413733216713354,-8.473289482323734,2.598308097533967
2020-01-01 00:03:00,-10.0,-9.03905140496132,-7.664751413105416,8.915256717747491,-9.797879994419146,-9.549517422377216,9.999999999999998,-9.218842582138688,-9.879734169076,8.848457042064242
2020-01-01 00:03:02,8.658964601977138,7.184891366348509,10.000000000000002,7.207008865158941,9.906143726440776,9.01975277198849,-9.090857038849428,8.977322644456352,7.883028696269361,-10.0
2020-01-01 00:03:04,-8.158363730637724,-5.910535279906943,-2.2407318196549504,9.140369868286044,-10.0,-5.261489926226064,9.07632504222505,-5.43032062707946,-8.523563074932362,9.999999999999998
2020-01-01 00:03:06,8.403547186229844,8.72453125782895,9.19657497473763,-10.0,9.568776290209891,10.0,-1.2047692926872289,9.638041049088152,8.011270104615605,0.1159751405950739
2020-01-01 00:03:08,9.11862365971721,10.0,6.777541828859121,0.1108059509696222,8.989811137261583,7.61279972781975,-7.673592174922494,6.437253625674073,4.399022635895346,-10.0
2020-01-01 00:03:10,6.825174678755423,6.9566063197027805,6.083702701019336,0.7886145425245576,7.240489146796426,6.039071416693752,-10.0,10.0,7.779058867963102,-9.114864660740489
2020-01-01 00:03:12,-7.358263587791605,-10.0,-5.010930632364789,10.0,-1.424916132799817,-4.7602853933565,-5.651603290996971,-4.319933631553416,-2.54225014764622,-9.169257593639074
2020-01-01 00:03:14,5.032916409060342,3.597323196602624,4.897650457484585,-10.0,2.0583215969882103,6.650983725053654,7.480673319317229,4.9736336247043225,5.23658631470973,10.0
2020-01-01 00:03:16,9.769229143640024,7.988498189000285,4.761849248408573,-10.0,8.61424283371077,9.794912461572578,-4.600320435161165,10.000000000000002,9.019521524021824,-3.908707858749341
2020-01-01 00:03:18,3.411462412464722,-2.2707310174531443,-5.747581407103297,2.2702979164347425,2.2796139490758947,10.0,-7.961048443622907,3.279480319936986,9.801207416912192,-10.0
2020-01-01 00:03:20,7.338154817725857,6.83434608127872,8.267474687985404,-10.0,7.747575542587765,4.813098613978341,10.0,6.650535435047609,6.209115184138148,9.44799748504857
2020-01-01 00:03:22,-5.8041573870911725,-6.953534446281102,-6.89753943952749,-0.2488802503432221,-10.0,-6.454150042918496,9.64437178604894,-7.303033282404522,-8.484391198188513,10.000000000000002
2020-01-01 00:03:24,9.763771260640976,7.242846735911925,8.612131139207563,6.264169525977693,8.140741991953798,8.34323983697237,-8.26012786508464,8.90425024243272,10.0,-10.0
2020-01-01 00:03:26,9.537743207104937,8.039558356229442,10.0,-10.0,7.5014945184901585,8.42215027390441,0.4237088148498849,8.320821424197353,8.659063263275153,-1.898739826193112
2020-01-01 00:03:28,8.88288652407735,7.905607213533531,9.555957086824865,-10.0,9.871886157178023,9.767220240489864,6.419409868327764,9.670868375162463,10.0,7.416488919312269
2020-01-01 00:03:30,-1.1453129799888604,-5.165707631975126,-10.0,10.000000000000004,-0.6702567663011205,-4.8551191092840025,6.853680685706245,-4.260560461638397,-2.3557368700561643,8.965440258581946
2020-01-01 00:03:32,-5.977828943712309,-7.930513528457997,-10.0,9.733150147417089,-6.20807700576875,-8.294105492496257,4.821927157647409,-9.721121881758036,-8.35147359395759,10.0
2020-01-01 00:03:34,-9.508658742772951,-9.827968752331266,-9.524682560980864,9.999999999999998,-8.008673794483588,-8.938276550804058,-1.3268669970405416,-10.0,-9.976128265088755,-0.3072044771979758
2020-01-01 00:03:36,-8.970618815920751,-5.70578308998714,-10.0,9.999999999999998,-7.978590926468453,-4.335971276031476,-3.3605974137602335,-5.889672440286038,-6.195046455958469,-2.671837206417491
2020-01-01 00:03:38,-9.642178036707312,-8.699876582793502,-9.13326318735607,6.842544344461246,-8.39735640357669,-10.0,10.0,-7.3407269913104845,-9.065780518286475,9.84708663548832
2020-01-01 00:03:40,-8.179972795647675,-8.505980582704556,-8.685665916262959,10.0,-8.742001254430122,-6.89556116773934,-2.2173020132728913,-9.835271903837098,-10.0,-1.1080869222530176
2020-01-01 00:03:42,9.333507221818692,9.999999999999998,9.749332593897677,6.123219041267458,8.440103493679617,9.01609705828413,-10.0,9.533070448856282,9.165802545846857,-8.654308604931284
2020-01-01 00:03:44,-3.5955502894377434,-3.1949936558995145,-7.845695868003917,5.461215985011529,-10.0,-7.617043897019346,10.000000000000002,-7.123668309894828,-7.091064217764828,8.508025113731078
2020-01-01 00:03:46,5.207713966237886,7.698390233412226,6.563324541059615,1.502613148283567,0.9587183205662272,10.0,-10.0,7.829769302629607,4.352287266233006,-7.7120400239835405
2020-01-01 00:03:48,-8.19338309687989,-8.011887654977093,-7.437438764819506,10.000000000000002,-7.425748323966474,-9.09843333843008,-4.453542321662308,-8.453544851441077,-10.0,-5.269987829000357
2020-01-01 00:03:50,0.3882465955613656,1.002345821502875,1.4233050399492,10.000000000000004,1.0273504621743963,-1.2251795932759155,-10.0,-0.2661940901143773,1.854541569293302,-7.551397264763777
2020-01-01 00:03:52,8.721672290987055,9.40964151984118,10.000000000000002,-10.0,8.943733563091762,9.937048422045592,0.3396810362637859,9.55043660547462,9.633343572720293,0.3520803205465079
2020-01-01 00:03:54,8.875450704629436,9.839402496607615,9.491764902168493,1.3990756787133003,9.14636045910834,9.424795538321163,-8.925247350093283,10.0,7.841639629104229,-10.0
2020-01-01 00:03:56,-7.658820344925314,-7.381367538621262,-7.898379782391629,5.08643717210933,-8.503292227749235,-5.548464751435766,10.000000000000002,-6.962767993840764,-10.0,8.968279565349789
2020-01-01 00:03:58,-9.701833111852302,-9.07529490835218,-8.80592487873964,10.0,-9.53315276285493,-9.422693501376813,-2.6326653067876915,-10.0,-9.203805438950535,-1.7756267038051456
2020-01-01 00:04:00,8.42223261635938,6.9558738180161015,8.048943545494641,3.084175036453895,7.593830147918824,7.633308531021,-10.0,10.0,6.893893968459573,-4.601949220371651
2020-01-01 00:04:02,6.644333355777611,5.725910852343043,6.7321249371798535,-1.7297771396912118,6.305073419148684,8.989149553064074,-10.0,6.60572915902689,10.000000000000002,-5.219606149248966
2020-01-01 00:04:04,7.686932550286828,7.972685962798254,8.881482102504142,-8.75211085006193,9.999999999999998,9.452912688484252,-8.833982598614341,8.749492975107705,8.076173313718593,-10.0
2020-01-01 00:04:06,8.804121726626754,9.077149244951332,7.590495574611615,0.4162052785192296,9.121330090362168,10.0,-10.0,7.8379471035478465,8.50800762890205,-9.49833453964186
2020-01-01 00:04:08,-9.387677504109714,-7.835493934186937,-8.981103505120101,5.969067471804248,-10.0,-9.645875981237127,9.371933596668727,-9.38534419415825,-9.04904056784954,10.000000000000002
2020-01-01 00:04:10,-9.211608582041077,-8.060587741305673,-6.932241062780605,-7.539727057925356,-7.679675939350294,-10.0,9.464776894884144,-8.138472454521652,-7.774119519356375,9.999999999999998
2020-01-01 00:04:12,8.431785407487276,7.947972619859023,7.860475471502527,3.3408375717763397,8.321801087588664,10.000000000000002,-9.709776845429506,7.93711304430905,6.968179700324265,-10.0
2020-01-01 00:04:14,-3.5372217706224074,-3.630056254678194,-3.9671462773545336,10.000000000000002,-4.348165554829381,-0.4734041741824557,-10.0,-3.1082772219698582,-2.587754605412842,-7.614078162432327
2020-01-01 00:04:16,1.1292457044906383,2.4937836444346217,2.328466060050628,10.000000000000002,0.3862946431602254,0.9093891519755029,-9.472830058282195,-0.2798852955660069,2.6644133324635546,-10.0
2020-01-01 00:04:18,-9.629800439050696,-10.0,-9.98252638247034,1.98400631746183,-7.187141754561874,-8.667003653508278,10.0,-8.381810340954953,-5.603359420985198,8.720347660744334
2020-01-01 00:04:20,5.701543711878308,1.8641261216335216,-0.7876609092114482,10.0,-3.075803337775956,-1.1365631853870015,-10.0,4.29371421123492,2.579491172056318,-9.145884070935091
2020-01-01 00:04:22,9.339307767376106,7.190201523399439,9.308482392467676,-1.125899078372584,7.60583205654317,6.812961592736778,-10.0,10.000000000000002,8.662117877488502,-9.216218581119264
2020-01-01 00:04:24,-8.946886991839902,-10.0,-7.671679161207536,2.303682673630761,-6.09784450799901,-4.738847873682386,5.58570733632892,-6.695437558544924,-6.619655051069277,10.0
2020-01-01 00:04:26,-10.0,-6.672718030558121,-7.792721640638497,-5.832225015614349,-6.922847274412673,-8.088056399534945,8.952914104065353,-8.482838760167866,-7.809575535644861,10.000000000000002
2020-01-01 00:04:28,-7.678700264801748,-8.337735928562399,-10.0,3.513800191664446,-8.705158327997509,-7.073520849465119,9.999999999999998,-8.342630783800095,-8.889336465947528,9.08143488409742
2020-01-01 00:04:30,7.407591081325602,2.839094706305133,9.40629304713288,-10.0,10.0,9.49932951918411,1.5939953075708786,-0.7040652912594894,4.7691235172043775,4.160975774810538
2020-01-01 00:04:32,-1.245204327403258,0.8293631438184446,0.3069531656814601,-10.0,0.1401942373756467,2.7566925618798033,9.460488217436907,-0.3902424021664112,0.3021297397988745,9.999999999999998
2020-01-01 00:04:34,-8.284234485778038,-6.661022121362726,-9.450039241812418,10.000000000000002,-8.514885413719332,-10.0,6.050622296269884,-9.377331854205767,-8.750089262278657,7.2430777222747
2020-01-01 00:04:36,-0.6652743566448738,6.271793189697947,0.8241013245398445,-10.0,1.0357708178672151,9.999999999999998,-9.804333268555416,-0.3123984008657867,1.9563190143483224,-2.130713580448682
2020-01-01 00:04:38,6.994687256658764,7.849454959381899,6.258456089681074,0.0796734182560361,10.0,7.752415721731659,-10.0,7.133494961774575,7.363442427156041,-8.425665176313355
2020-01-01 00:04:40,8.630451841797488,10.0,9.949423083233643,-10.0,9.75872626651875,8.567564136978447,0.3668686293093081,9.142353483328158,6.228550552768529,-0.1902532671565858
2020-01-01 00:04:42,9.557615509713813,9.999999999999998,8.740910210367897,-10.0,9.128631808240351,8.130305124666995,6.673114770445052,9.121407820233586,8.810615701375113,5.713912708530556
2020-01-01 00:04:44,6.129617805684465,10.000000000000002,9.026651189176444,-10.0,7.686257005182469,7.674004771738248,6.955034664184199,6.418264797728385,8.081860891922416,4.960998463334973
2020-01-01 00:04:46,-7.584366360471428,-6.527876510714108,-9.151861916493312,-3.9327020604621903,-10.0,-6.11864436823252,10.0,-9.7520130524281,-8.115870124699477,7.225667360863099
2020-01-01 00:04:48,2.031028877631875,-1.9165147745526288,1.2097829316677062,-10.0,1.9387112222898653,-0.5151205831642123,8.27123019252824,0.0886862327223769,-3.0654801039254727,10.000000000000002
2020-01-01 00:04:50,6.377625495263249,8.221134652339986,7.87359193457257,6.608999460617226,10.0,8.616192421396931,-9.662129214438831,8.383494427340622,8.143031766346002,-10.0
2020-01-01 00:04:52,6.871004156557203,6.347109604418572,9.816338505312782,1.660173067565835,9.2072865439122,8.238196719127382,-8.465789559188348,9.32302076248531,10.0,-10.0
2020-01-01 00:04:54,1.7821470188718855,7.326979824844866,3.464007963328612,-10.0,3.675280160866985,3.743442893627501,4.244963153537327,2.8445466101604016,1.100179787111557,10.0
